parent_name,year,fuel_category,attributed_co2
REMC ASSETS LP,2012,Coal,9543603.7
REMC ASSETS LP,2012,Natural Gas,1184.0
REMC ASSETS LP,2012,Oil,74.0
REMC ASSETS LP,2013,Coal,9146866.8
REMC ASSETS LP,2013,Natural Gas,3021.6
REMC ASSETS LP,2013,Oil,74.0
REMC ASSETS LP,2014,Coal,9167133.8
REMC ASSETS LP,2014,Natural Gas,2377.4
REMC ASSETS LP,2014,Oil,1915.3
REMC ASSETS LP,2015,Coal,9196430.2
REMC ASSETS LP,2015,Natural Gas,1542.7
REMC ASSETS LP,2015,Oil,49.9
REMC ASSETS LP,2016,Coal,8289969.4
REMC ASSETS LP,2016,Natural Gas,1632.8
REMC ASSETS LP,2016,Oil,9.5
REMC ASSETS LP,2017,Coal,8113922.9
REMC ASSETS LP,2017,Natural Gas,1488.9
REMC ASSETS LP,2017,Oil,149.6
REMC ASSETS LP,2018,Coal,9482699.4
REMC ASSETS LP,2018,Natural Gas,1334.4
REMC ASSETS LP,2018,Oil,795.0
REMC ASSETS LP,2019,Coal,8590591.3
REMC ASSETS LP,2019,Natural Gas,5094.3
REMC ASSETS LP,2019,Oil,568.1
REMC ASSETS LP,2020,Coal,8657639.399999999
REMC ASSETS LP,2020,Natural Gas,1993.1
REMC ASSETS LP,2020,Oil,26.7
REMC ASSETS LP,2021,Coal,9377385.99
REMC ASSETS LP,2021,Natural Gas,1165.8
REMC ASSETS LP,2021,Oil,1215.7
REMC ASSETS LP,2022,Coal,8716948.51
REMC ASSETS LP,2022,Natural Gas,832.6
REMC ASSETS LP,2022,Oil,114.1
REMC ASSETS LP,2023,Coal,7657403.79
REMC ASSETS LP,2023,Oil,633.7
SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT,2011,Coal,12559324.32584
SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT,2011,Natural Gas,3599578.3
SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT,2011,Oil,369.9432
SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT,2012,Coal,12496964.40303
SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT,2012,Natural Gas,4573152.25
SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT,2012,Oil,12.17288
SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT,2013,Coal,13001592.30307
SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT,2013,Natural Gas,4213958.63
SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT,2013,Oil,777.8803800000001
SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT,2014,Coal,12199401.359170001
SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT,2014,Natural Gas,4088423.65
SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT,2014,Oil,1185.14365
SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT,2015,Coal,11528673.75532
SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT,2015,Natural Gas,5288995.96
SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT,2015,Oil,1185.8153
SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT,2016,Coal,10840212.244411
SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT,2016,Natural Gas,4761636.63
SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT,2016,Oil,539.5011599999999
SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT,2017,Coal,9601204.17335
SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT,2017,Natural Gas,4310883.68
SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT,2017,Oil,1631.76631
SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT,2018,Coal,9561050.17038
SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT,2018,Natural Gas,6035852.92
SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT,2018,Oil,630.6051600000001
SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT,2019,Coal,7855858.05297
SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT,2019,Natural Gas,7281013.79
SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT,2019,Oil,2792.2106200000003
SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT,2020,Coal,8020688.426839
SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT,2020,Natural Gas,7977037.64
SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT,2020,Oil,2650.9461
SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT,2021,Coal,9080580.4934
SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT,2021,Natural Gas,6898715.25
SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT,2021,Oil,2367.3448
SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT,2022,Coal,8782391.69799
SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT,2022,Natural Gas,6319369.95
SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT,2022,Oil,2302.37148
SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT,2023,Coal,7891479.34715
SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT,2023,Natural Gas,7916199.03
SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT,2023,Oil,1125.87807
SEMINOLE ELECTRIC COOPERATIVE INC,2011,Coal,7888521.3
SEMINOLE ELECTRIC COOPERATIVE INC,2011,Natural Gas,1088834.9
SEMINOLE ELECTRIC COOPERATIVE INC,2012,Coal,6833370.4
SEMINOLE ELECTRIC COOPERATIVE INC,2012,Natural Gas,1212735.2000000002
SEMINOLE ELECTRIC COOPERATIVE INC,2013,Coal,6925306.4
SEMINOLE ELECTRIC COOPERATIVE INC,2013,Natural Gas,1207090.0
SEMINOLE ELECTRIC COOPERATIVE INC,2014,Coal,7118094.3
SEMINOLE ELECTRIC COOPERATIVE INC,2014,Natural Gas,1038901.7000000001
SEMINOLE ELECTRIC COOPERATIVE INC,2015,Coal,7024874.0
SEMINOLE ELECTRIC COOPERATIVE INC,2015,Natural Gas,1015987.7
SEMINOLE ELECTRIC COOPERATIVE INC,2016,Coal,6966589.5
SEMINOLE ELECTRIC COOPERATIVE INC,2016,Natural Gas,1337716.4000000001
SEMINOLE ELECTRIC COOPERATIVE INC,2017,Coal,7175989.300000001
SEMINOLE ELECTRIC COOPERATIVE INC,2017,Natural Gas,1374839.9
SEMINOLE ELECTRIC COOPERATIVE INC,2018,Coal,7400731.6
SEMINOLE ELECTRIC COOPERATIVE INC,2018,Natural Gas,1489286.5999999999
SEMINOLE ELECTRIC COOPERATIVE INC,2019,Coal,6709211.1
SEMINOLE ELECTRIC COOPERATIVE INC,2019,Natural Gas,1464970.7
SEMINOLE ELECTRIC COOPERATIVE INC,2019,Oil,9859.9
SEMINOLE ELECTRIC COOPERATIVE INC,2020,Coal,6358629.9
SEMINOLE ELECTRIC COOPERATIVE INC,2020,Natural Gas,1699898.4
SEMINOLE ELECTRIC COOPERATIVE INC,2021,Coal,6105597.8
SEMINOLE ELECTRIC COOPERATIVE INC,2021,Natural Gas,1623624.9000000001
SEMINOLE ELECTRIC COOPERATIVE INC,2022,Coal,5764651.7
SEMINOLE ELECTRIC COOPERATIVE INC,2022,Natural Gas,1504211.5
SEMINOLE ELECTRIC COOPERATIVE INC,2023,Coal,3756998.0
SEMINOLE ELECTRIC COOPERATIVE INC,2023,Natural Gas,3167202.6999999997
SOUTH CAROLINA PUBLIC SERVICE AUTHORITY,2011,Coal,19247627.6
SOUTH CAROLINA PUBLIC SERVICE AUTHORITY,2011,Natural Gas,1806342.5
SOUTH CAROLINA PUBLIC SERVICE AUTHORITY,2012,Coal,15525584.7
SOUTH CAROLINA PUBLIC SERVICE AUTHORITY,2012,Natural Gas,2448435.1
SOUTH CAROLINA PUBLIC SERVICE AUTHORITY,2013,Coal,13780427.11
SOUTH CAROLINA PUBLIC SERVICE AUTHORITY,2013,Natural Gas,1988346.7
SOUTH CAROLINA PUBLIC SERVICE AUTHORITY,2014,Coal,16754040.690000001
SOUTH CAROLINA PUBLIC SERVICE AUTHORITY,2014,Natural Gas,1678804.2
SOUTH CAROLINA PUBLIC SERVICE AUTHORITY,2015,Coal,13329910.1
SOUTH CAROLINA PUBLIC SERVICE AUTHORITY,2015,Natural Gas,3174650.0999999996
SOUTH CAROLINA PUBLIC SERVICE AUTHORITY,2016,Coal,12791647.6
SOUTH CAROLINA PUBLIC SERVICE AUTHORITY,2016,Natural Gas,2459633.1
SOUTH CAROLINA PUBLIC SERVICE AUTHORITY,2017,Coal,9794257.11
SOUTH CAROLINA PUBLIC SERVICE AUTHORITY,2017,Natural Gas,2953736.4
SOUTH CAROLINA PUBLIC SERVICE AUTHORITY,2018,Coal,11438755.9
SOUTH CAROLINA PUBLIC SERVICE AUTHORITY,2018,Natural Gas,2502979.7
SOUTH CAROLINA PUBLIC SERVICE AUTHORITY,2019,Coal,9377298.0
SOUTH CAROLINA PUBLIC SERVICE AUTHORITY,2019,Natural Gas,2719959.5
SOUTH CAROLINA PUBLIC SERVICE AUTHORITY,2020,Coal,9052521.1
SOUTH CAROLINA PUBLIC SERVICE AUTHORITY,2020,Natural Gas,2569311.5
SOUTH CAROLINA PUBLIC SERVICE AUTHORITY,2020,Oil,0.0
SOUTH CAROLINA PUBLIC SERVICE AUTHORITY,2021,Coal,10986249.4
SOUTH CAROLINA PUBLIC SERVICE AUTHORITY,2021,Natural Gas,2392892.5
SOUTH CAROLINA PUBLIC SERVICE AUTHORITY,2022,Coal,10228166.01
SOUTH CAROLINA PUBLIC SERVICE AUTHORITY,2022,Natural Gas,2774943.6
SOUTH CAROLINA PUBLIC SERVICE AUTHORITY,2023,Coal,11325952.89
SOUTH CAROLINA PUBLIC SERVICE AUTHORITY,2023,Natural Gas,2680717.7
TALEN ENERGY CORP,2011,Coal,30702301.28808
TALEN ENERGY CORP,2011,Natural Gas,3888141.83972
TALEN ENERGY CORP,2011,Oil,38327.75778
TALEN ENERGY CORP,2012,Coal,25302505.577379998
TALEN ENERGY CORP,2012,Natural Gas,4990223.47732
TALEN ENERGY CORP,2012,Oil,7782.95334
TALEN ENERGY CORP,2013,Coal,25902292.49832
TALEN ENERGY CORP,2013,Natural Gas,4377339.00686
TALEN ENERGY CORP,2013,Oil,23252.37114
TALEN ENERGY CORP,2014,Coal,25120912.52634
TALEN ENERGY CORP,2014,Natural Gas,4397241.8753
TALEN ENERGY CORP,2014,Oil,118607.61175999999
TALEN ENERGY CORP,2015,Coal,24414629.239719998
TALEN ENERGY CORP,2015,Natural Gas,5827086.18668
TALEN ENERGY CORP,2015,Oil,50771.51638
TALEN ENERGY CORP,2016,Coal,20110219.4318
TALEN ENERGY CORP,2016,Natural Gas,5388659.96976
TALEN ENERGY CORP,2016,Oil,28738.74624
TALEN ENERGY CORP,2017,Coal,16587536.570659999
TALEN ENERGY CORP,2017,Natural Gas,3071845.58826
TALEN ENERGY CORP,2017,Oil,24594.57896
TALEN ENERGY CORP,2018,Coal,16750613.312199999
TALEN ENERGY CORP,2018,Natural Gas,3878624.3428599997
TALEN ENERGY CORP,2018,Oil,57217.99034
TALEN ENERGY CORP,2019,Coal,13096426.27302
TALEN ENERGY CORP,2019,Natural Gas,2709406.0453
TALEN ENERGY CORP,2019,Oil,18089.74458
TALEN ENERGY CORP,2020,Coal,7180660.59634
TALEN ENERGY CORP,2020,Natural Gas,2257703.88752
TALEN ENERGY CORP,2020,Oil,14030.527179999997
TALEN ENERGY CORP,2021,Coal,11025669.98398
TALEN ENERGY CORP,2021,Natural Gas,3112479.54666
TALEN ENERGY CORP,2021,Oil,27056.91074
TALEN ENERGY CORP,2022,Coal,10781313.621199999
TALEN ENERGY CORP,2022,Natural Gas,3143736.27208
TALEN ENERGY CORP,2022,Oil,39792.36946
TALEN ENERGY CORP,2023,Coal,5471993.81934
TALEN ENERGY CORP,2023,Natural Gas,4949703.50654
TALEN ENERGY CORP,2023,Oil,11972.63744
TECO ENERGY INC,2011,Coal,10114482.3
TECO ENERGY INC,2011,Natural Gas,3040341.2
TECO ENERGY INC,2011,Oil,1352437.4
TECO ENERGY INC,2012,Coal,10293919.5
TECO ENERGY INC,2012,Natural Gas,3092943.4
TECO ENERGY INC,2012,Oil,1097811.8
TECO ENERGY INC,2013,Coal,9950886.6
TECO ENERGY INC,2013,Natural Gas,4279173.0
TECO ENERGY INC,2013,Oil,276.2
TECO ENERGY INC,2014,Coal,10465604.45
TECO ENERGY INC,2014,Natural Gas,4248292.99556
TECO ENERGY INC,2014,Oil,0.0
TECO ENERGY INC,2015,Coal,8875608.15
TECO ENERGY INC,2015,Natural Gas,4988295.712331
TECO ENERGY INC,2016,Coal,7582035.83
TECO ENERGY INC,2016,Natural Gas,4801185.968061
TECO ENERGY INC,2017,Coal,5850448.15
TECO ENERGY INC,2017,Natural Gas,6174119.013107
TECO ENERGY INC,2018,Coal,3948737.6500000004
TECO ENERGY INC,2018,Natural Gas,6797290.5095484
TECO ENERGY INC,2019,Coal,1474532.26
TECO ENERGY INC,2019,Natural Gas,6963410.57
TECO ENERGY INC,2020,Coal,1099171.2
TECO ENERGY INC,2020,Natural Gas,6897339.4
TECO ENERGY INC,2021,Coal,1586923.4
TECO ENERGY INC,2021,Natural Gas,6514994.9
TECO ENERGY INC,2022,Coal,1344219.7
TECO ENERGY INC,2022,Natural Gas,6670293.0
TECO ENERGY INC,2023,Coal,892200.4
TECO ENERGY INC,2023,Natural Gas,6610280.0
THE SOUTHERN CO,2011,Coal,74568136.52488
THE SOUTHERN CO,2011,Natural Gas,18652818.825
THE SOUTHERN CO,2011,Oil,3666.0
THE SOUTHERN CO,2012,Coal,58830410.48732
THE SOUTHERN CO,2012,Natural Gas,28402111.225
THE SOUTHERN CO,2012,Oil,22375.5
THE SOUTHERN CO,2013,Coal,64129701.90844
THE SOUTHERN CO,2013,Natural Gas,27082351.45
THE SOUTHERN CO,2013,Oil,5010.153
THE SOUTHERN CO,2014,Coal,66370844.7998
THE SOUTHERN CO,2014,Natural Gas,28681862.125
THE SOUTHERN CO,2014,Oil,128882.3224
THE SOUTHERN CO,2015,Coal,57161194.742800005
THE SOUTHERN CO,2015,Natural Gas,32777715.425
THE SOUTHERN CO,2015,Oil,38548.4918
THE SOUTHERN CO,2015,Other,265279.6
THE SOUTHERN CO,2016,Coal,53990588.13052
THE SOUTHERN CO,2016,Natural Gas,34207886.25
THE SOUTHERN CO,2016,Oil,12993.230599999999
THE SOUTHERN CO,2016,Other,131295.9
THE SOUTHERN CO,2017,Coal,52315918.16136
THE SOUTHERN CO,2017,Natural Gas,33798778.65
THE SOUTHERN CO,2017,Oil,16788.6
THE SOUTHERN CO,2017,Other,129110.2
THE SOUTHERN CO,2018,Coal,48732676.60432
THE SOUTHERN CO,2018,Natural Gas,37296085.475
THE SOUTHERN CO,2018,Oil,165682.1
THE SOUTHERN CO,2019,Coal,45793514.02376
THE SOUTHERN CO,2019,Natural Gas,39581909.65
THE SOUTHERN CO,2019,Oil,12129.2
THE SOUTHERN CO,2020,Coal,36605080.68188
THE SOUTHERN CO,2020,Natural Gas,37666692.175
THE SOUTHERN CO,2020,Oil,14441.775399999999
THE SOUTHERN CO,2020,Other,164428.3
THE SOUTHERN CO,2021,Coal,45019518.34636
THE SOUTHERN CO,2021,Natural Gas,35093626.225
THE SOUTHERN CO,2021,Oil,39965.76568
THE SOUTHERN CO,2022,Coal,44016719.63836
THE SOUTHERN CO,2022,Natural Gas,37506313.25
THE SOUTHERN CO,2022,Oil,126557.15776
THE SOUTHERN CO,2022,Other,276854.2
THE SOUTHERN CO,2023,Coal,36589287.38492
THE SOUTHERN CO,2023,Natural Gas,38910372.7
THE SOUTHERN CO,2023,Oil,31620.36584
TRI-STATE GENERATION & TRANSMISSION ASSOC INC,2011,Coal,10750475.56765
TRI-STATE GENERATION & TRANSMISSION ASSOC INC,2011,Natural Gas,341724.1
TRI-STATE GENERATION & TRANSMISSION ASSOC INC,2011,Oil,9875.5526
TRI-STATE GENERATION & TRANSMISSION ASSOC INC,2012,Coal,10059630.030359998
TRI-STATE GENERATION & TRANSMISSION ASSOC INC,2012,Natural Gas,598932.5
TRI-STATE GENERATION & TRANSMISSION ASSOC INC,2012,Oil,12.184509999999998
TRI-STATE GENERATION & TRANSMISSION ASSOC INC,2013,Coal,10101391.70152
TRI-STATE GENERATION & TRANSMISSION ASSOC INC,2013,Natural Gas,457639.3
TRI-STATE GENERATION & TRANSMISSION ASSOC INC,2013,Oil,2975.28258
TRI-STATE GENERATION & TRANSMISSION ASSOC INC,2014,Coal,9987803.41821
TRI-STATE GENERATION & TRANSMISSION ASSOC INC,2014,Natural Gas,418566.10000000003
TRI-STATE GENERATION & TRANSMISSION ASSOC INC,2014,Oil,11.691209999999998
TRI-STATE GENERATION & TRANSMISSION ASSOC INC,2015,Coal,9698132.589699998
TRI-STATE GENERATION & TRANSMISSION ASSOC INC,2015,Natural Gas,390123.8
TRI-STATE GENERATION & TRANSMISSION ASSOC INC,2015,Oil,12.184509999999998
TRI-STATE GENERATION & TRANSMISSION ASSOC INC,2016,Coal,9427327.84779
TRI-STATE GENERATION & TRANSMISSION ASSOC INC,2016,Natural Gas,307736.5
TRI-STATE GENERATION & TRANSMISSION ASSOC INC,2016,Oil,9.175379999999999
TRI-STATE GENERATION & TRANSMISSION ASSOC INC,2017,Coal,9059363.30438
TRI-STATE GENERATION & TRANSMISSION ASSOC INC,2017,Natural Gas,237944.0
TRI-STATE GENERATION & TRANSMISSION ASSOC INC,2017,Oil,0.0
TRI-STATE GENERATION & TRANSMISSION ASSOC INC,2018,Coal,9364914.788679998
TRI-STATE GENERATION & TRANSMISSION ASSOC INC,2018,Natural Gas,426053.60000000003
TRI-STATE GENERATION & TRANSMISSION ASSOC INC,2018,Oil,0.9865999999999998
TRI-STATE GENERATION & TRANSMISSION ASSOC INC,2019,Coal,8998824.47796
TRI-STATE GENERATION & TRANSMISSION ASSOC INC,2019,Natural Gas,530836.7
TRI-STATE GENERATION & TRANSMISSION ASSOC INC,2019,Oil,7.991459999999998
TRI-STATE GENERATION & TRANSMISSION ASSOC INC,2020,Coal,8283277.352429999
TRI-STATE GENERATION & TRANSMISSION ASSOC INC,2020,Natural Gas,540941.0
TRI-STATE GENERATION & TRANSMISSION ASSOC INC,2020,Oil,6.610219999999999
TRI-STATE GENERATION & TRANSMISSION ASSOC INC,2021,Coal,8597310.247059999
TRI-STATE GENERATION & TRANSMISSION ASSOC INC,2021,Natural Gas,561588.7
TRI-STATE GENERATION & TRANSMISSION ASSOC INC,2021,Oil,12.727139999999999
TRI-STATE GENERATION & TRANSMISSION ASSOC INC,2022,Coal,8857051.173449999
TRI-STATE GENERATION & TRANSMISSION ASSOC INC,2022,Natural Gas,613954.5
TRI-STATE GENERATION & TRANSMISSION ASSOC INC,2022,Oil,9.42203
TRI-STATE GENERATION & TRANSMISSION ASSOC INC,2023,Coal,7294466.360539999
TRI-STATE GENERATION & TRANSMISSION ASSOC INC,2023,Natural Gas,909425.7
TRI-STATE GENERATION & TRANSMISSION ASSOC INC,2023,Oil,0.4932999999999999
UNS ENERGY CORP,2011,Coal,6671175.159
UNS ENERGY CORP,2011,Natural Gas,1267419.157474
UNS ENERGY CORP,2012,Coal,6051424.44
UNS ENERGY CORP,2012,Natural Gas,1532485.5777119999
UNS ENERGY CORP,2013,Coal,6751417.234
UNS ENERGY CORP,2013,Natural Gas,1745209.42584
UNS ENERGY CORP,2014,Coal,6019811.351
UNS ENERGY CORP,2014,Natural Gas,1405749.184158
UNS ENERGY CORP,2015,Coal,6089109.919
UNS ENERGY CORP,2015,Natural Gas,1713075.801859
UNS ENERGY CORP,2016,Coal,4926905.09
UNS ENERGY CORP,2016,Natural Gas,2308920.92335
UNS ENERGY CORP,2017,Coal,4545022.7469999995
UNS ENERGY CORP,2017,Natural Gas,1555211.963422
UNS ENERGY CORP,2018,Coal,5414278.934
UNS ENERGY CORP,2018,Natural Gas,3126305.5665229997
UNS ENERGY CORP,2019,Coal,4664668.965
UNS ENERGY CORP,2019,Natural Gas,3147035.684217
UNS ENERGY CORP,2020,Coal,4503910.921
UNS ENERGY CORP,2020,Natural Gas,3533677.443183
UNS ENERGY CORP,2021,Coal,4761058.6790000005
UNS ENERGY CORP,2021,Natural Gas,2944067.147804
UNS ENERGY CORP,2022,Coal,4400921.28
UNS ENERGY CORP,2022,Natural Gas,3047851.865592
UNS ENERGY CORP,2023,Coal,3982299.26
UNS ENERGY CORP,2023,Natural Gas,3278818.677245
US GOVERNMENT,2011,Coal,64020469.1
US GOVERNMENT,2011,Natural Gas,5991194.4
US GOVERNMENT,2011,Oil,49619.4
US GOVERNMENT,2012,Coal,60301691.4
US GOVERNMENT,2012,Natural Gas,10013031.5
US GOVERNMENT,2012,Oil,29372.4
US GOVERNMENT,2013,Coal,55323861.3
US GOVERNMENT,2013,Natural Gas,6226279.5
US GOVERNMENT,2013,Oil,31340.3
US GOVERNMENT,2014,Coal,59729444.2
US GOVERNMENT,2014,Natural Gas,6393072.3
US GOVERNMENT,2014,Oil,44946.700000000004
US GOVERNMENT,2015,Coal,52163405.5
US GOVERNMENT,2015,Natural Gas,9590040.75
US GOVERNMENT,2015,Oil,75704.6
US GOVERNMENT,2016,Coal,50332964.5
US GOVERNMENT,2016,Natural Gas,11377891.9
US GOVERNMENT,2016,Oil,22637.899999999998
US GOVERNMENT,2017,Coal,38687771.4
US GOVERNMENT,2017,Natural Gas,12379579.5
US GOVERNMENT,2017,Oil,17180.2
US GOVERNMENT,2018,Coal,32416847.5
US GOVERNMENT,2018,Natural Gas,15089475.6
US GOVERNMENT,2018,Oil,35510.9
US GOVERNMENT,2019,Coal,28626633.1
US GOVERNMENT,2019,Natural Gas,14537245.9
US GOVERNMENT,2019,Oil,42600.9
US GOVERNMENT,2020,Coal,19105588.5
US GOVERNMENT,2020,Natural Gas,15163473.4
US GOVERNMENT,2020,Oil,18202.0
US GOVERNMENT,2021,Coal,25660352.3
US GOVERNMENT,2021,Natural Gas,14475252.6
US GOVERNMENT,2021,Oil,21703.399999999998
US GOVERNMENT,2022,Coal,23917437.9
US GOVERNMENT,2022,Natural Gas,16793011.5
US GOVERNMENT,2022,Oil,89334.7
US GOVERNMENT,2023,Coal,23001561.1
US GOVERNMENT,2023,Natural Gas,14799922.8
US GOVERNMENT,2023,Oil,26427.8
Vistra Corp,2011,Coal,66480530.599999994
Vistra Corp,2011,Natural Gas,29306118.1
Vistra Corp,2011,Oil,3572.9
Vistra Corp,2012,Coal,62406533.2
Vistra Corp,2012,Natural Gas,35737506.8
Vistra Corp,2012,Oil,2802.7
Vistra Corp,2013,Coal,64213736.2
Vistra Corp,2013,Natural Gas,31999096.0
Vistra Corp,2013,Oil,6361.9
Vistra Corp,2013,Other,1521813.5
Vistra Corp,2014,Coal,62931466.3
Vistra Corp,2014,Natural Gas,34696356.0
Vistra Corp,2014,Oil,114566.8
Vistra Corp,2015,Coal,52562860.5
Vistra Corp,2015,Natural Gas,40813712.2
Vistra Corp,2015,Oil,3338.3
Vistra Corp,2016,Coal,50949841.1
Vistra Corp,2016,Natural Gas,36722420.6
Vistra Corp,2016,Oil,1961.4
Vistra Corp,2017,Coal,52593344.099999994
Vistra Corp,2017,Natural Gas,32307944.7
Vistra Corp,2017,Oil,1944.5000000000002
Vistra Corp,2018,Coal,50448618.4
Vistra Corp,2018,Natural Gas,38314041.3
Vistra Corp,2018,Oil,1505.2
Vistra Corp,2019,Coal,46795057.1
Vistra Corp,2019,Natural Gas,39486624.8
Vistra Corp,2019,Oil,1491.5
Vistra Corp,2020,Coal,43818758.300000004
Vistra Corp,2020,Natural Gas,38250207.3
Vistra Corp,2020,Oil,2147.6
Vistra Corp,2021,Coal,50155876.7
Vistra Corp,2021,Natural Gas,36433628.4
Vistra Corp,2021,Oil,829.9
Vistra Corp,2022,Coal,47779318.3
Vistra Corp,2022,Natural Gas,37046280.4
Vistra Corp,2022,Oil,525272.0
Vistra Corp,2023,Coal,42275317.8
Vistra Corp,2023,Natural Gas,43288332.3
Vistra Corp,2023,Oil,544.8
WEC Energy Group Inc,2011,Coal,15941523.675999999
WEC Energy Group Inc,2011,Natural Gas,1611252.936
WEC Energy Group Inc,2011,Oil,1062.872
WEC Energy Group Inc,2012,Coal,10991557.952
WEC Energy Group Inc,2012,Natural Gas,3178483.072
WEC Energy Group Inc,2012,Oil,8235.648
WEC Energy Group Inc,2013,Coal,13948577.287999999
WEC Energy Group Inc,2013,Natural Gas,2121787.108
WEC Energy Group Inc,2013,Oil,4758.1
WEC Energy Group Inc,2013,Other,2097.0
WEC Energy Group Inc,2014,Coal,15499728.675999999
WEC Energy Group Inc,2014,Natural Gas,1861809.4136
WEC Energy Group Inc,2014,Oil,12671.392
WEC Energy Group Inc,2014,Other,28464.5
WEC Energy Group Inc,2015,Coal,15152960.268000001
WEC Energy Group Inc,2015,Natural Gas,3606247.3064
WEC Energy Group Inc,2015,Oil,8524.779999999999
WEC Energy Group Inc,2015,Other,5745.7
WEC Energy Group Inc,2016,Coal,13252236.716
WEC Energy Group Inc,2016,Natural Gas,4342633.1268
WEC Energy Group Inc,2016,Oil,6430.004
WEC Energy Group Inc,2016,Other,4612.2
WEC Energy Group Inc,2017,Coal,14827368.472
WEC Energy Group Inc,2017,Natural Gas,3964318.2656
WEC Energy Group Inc,2017,Oil,3.656
WEC Energy Group Inc,2017,Other,8042.9
WEC Energy Group Inc,2018,Coal,15371634.796
WEC Energy Group Inc,2018,Natural Gas,4491577.8548
WEC Energy Group Inc,2018,Oil,16341.028
WEC Energy Group Inc,2018,Other,5757.7
WEC Energy Group Inc,2019,Coal,11252404.388
WEC Energy Group Inc,2019,Natural Gas,5114702.146
WEC Energy Group Inc,2019,Oil,13494.508
WEC Energy Group Inc,2019,Other,9496.5
WEC Energy Group Inc,2020,Coal,11896523.6
WEC Energy Group Inc,2020,Natural Gas,5470645.05341293
WEC Energy Group Inc,2020,Oil,2767.6279999999997
WEC Energy Group Inc,2020,Other,11168.0
WEC Energy Group Inc,2021,Coal,13825098.648
WEC Energy Group Inc,2021,Natural Gas,5136315.13365512
WEC Energy Group Inc,2021,Oil,18774.384000000002
WEC Energy Group Inc,2021,Other,15167.6
WEC Energy Group Inc,2022,Coal,11096562.936
WEC Energy Group Inc,2022,Natural Gas,5638902.5776
WEC Energy Group Inc,2022,Oil,7370.7
WEC Energy Group Inc,2022,Other,37262.9
WEC Energy Group Inc,2023,Coal,11090242.6
WEC Energy Group Inc,2023,Natural Gas,5762131.508
WEC Energy Group Inc,2023,Oil,3797.2
WEC Energy Group Inc,2023,Other,22717.7
XCEL ENERGY INC,2011,Coal,44845628.16885
XCEL ENERGY INC,2011,Natural Gas,7100135.74762
XCEL ENERGY INC,2011,Oil,2081.76644
XCEL ENERGY INC,2011,Other,41907.74
XCEL ENERGY INC,2012,Coal,41799292.06682
XCEL ENERGY INC,2012,Natural Gas,8048872.13396
XCEL ENERGY INC,2012,Oil,6703.27006
