facility_id,facility_name,state,city,county,zip,lat,lon,year,subparts,co2e_tons,parent_name,ownership_share,attributed_co2e
1001327,Manchief Generating Station,CO,BRUSH,Morgan,80723,40.2201,-103.679,2011,"C,D",122795.644,XCEL ENERGY INC,1.0,122795.644
1001377,Marshall,KY,CALVERT CITY,Marshall,42029,37.0286,-88.3958,2011,D,55481.744,US GOVERNMENT,1.0,55481.744
1000834,Marshall,NC,TERRELL,Catawba,28682,35.5975,-80.9658,2011,"C,D",10545944.488,DUKE ENERGY CORP,1.0,10545944.488
1001013,Martin,FL,INDIANTOWN,Martin,34956,27.0536,-80.5628,2011,"C,D",6204775.114,NEXTERA ENERGY INC,1.0,6204775.114
1007504,Martin Lake,TX,Tatum,Rusk,75691,32.2597,-94.5703,2011,"C,D",18445257.738,Vistra Corp,1.0,18445257.738
1000892,Martins Creek,PA,BANGOR,Northampton,18013,40.796,-75.107,2011,"C,D",467704.304,TALEN ENERGY CORP,1.0,467704.304
1001049,Mayo Electric Generating Plant,NC,ROXBORO,Person,27574,36.5278,-78.8917,2011,D,3590232.138,DUKE ENERGY CORP,1.0,3590232.138
1007445,McClain Energy Facility,OK,NEWCASTLE,Mcclain,73065,35.2979,-97.5896,2011,"C,D",1202763.988,OGE ENERGY CORP,0.77,926128.27076
1006593,McClellan,AR,CAMDEN,Ouachita,71701,33.5648,-92.7917,2011,"C,D",148585.608,ARKANSAS ELECTRIC COOPERATIVE CORP,1.0,148585.608
1001031,McIntosh (6124),GA,RINCON,Effingham,31326,32.3558,-81.1683,2011,"C,D",91973.286,THE SOUTHERN CO,1.0,91973.286
1000460,McIntosh Combined Cycle Facility,GA,RINCON,Effingham,31326,32.3478,-81.1828,2011,"C,D",3162527.932,THE SOUTHERN CO,1.0,3162527.932
1000909,McMeekin,SC,COLUMBIA,Lexington,29212,34.0533,-81.2178,2011,"C,D",1041368.96,DOMINION ENERGY INC,1.0,1041368.96
1000655,Medway Station,MA,MEDWAY,Norfolk,2053,42.1364,-71.4478,2011,"C,D",6185.252,CONSTELLATION ENERGY CORP,1.0,6185.252
1000707,Meramec,MO,ST LOUIS,Saint Louis,63129,38.4017,-90.3358,2011,"C,D",5814713.666,AMEREN CORP,1.0,5814713.666
1000052,Mesquite Generating Station,AZ,ARLINGTON,Maricopa,85322,33.3451,-112.8638,2011,D,2459229.936,SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT,0.5,1229614.968
1000806,Metcalf Energy Center,CA,Coyote,Santa Clara,95013,37.2169,-121.7439,2011,D,629319.768,CPN MANAGEMENT LP,1.0,629319.768
1000841,Miami Fort Generating Station,OH,NORTH BEND,Hamilton,45052,39.1131,-84.8031,2011,"C,D",6967521.344,Vistra Corp,1.0,6967521.344
1006408,Middletown,CT,MIDDLETOWN,Middlesex,6457,41.5544,-72.5793,2011,"C,D",96440.674,ARCLIGHT ENERGY PARTNERS FUND VII LP,1.0,96440.674
1001309,Midlothian Energy,TX,MIDLOTHIAN,Ellis,76065,32.4302,-97.0537,2011,D,1703836.884,Vistra Corp,1.0,1703836.884
1000110,Midulla Generating Station,FL,BOWLING GREEN,Hardee,33834,27.6417,-81.9625,2011,"C,D",1089945.59,SEMINOLE ELECTRIC COOPERATIVE INC,1.0,1089945.59
1007307,Milford Power Company LLC,CT,MILFORD,New Haven,6460,41.2239,-73.1,2011,"C,D",1483976.7,Vistra Corp,1.0,1483976.7
1006510,Mill Creek,KY,Louisville,JEFFERSON COUNTY,40272,38.0531,-85.91,2011,"C,D",8621671.576,PPL CORP,1.0,8621671.576
1000163,Mill Creek Combustion Turbine Sta,SC,BLACKSBURG,Cherokee,29702,35.1597,-81.4306,2011,D,91105.91,DUKE ENERGY CORP,1.0,91105.91
1001435,Mint Farm Generation Station,WA,Longview,COWLITZ COUNTY,98632,46.1403,-122.9842,2011,D,277604.772,PUGET HOLDINGS LLC,1.0,277604.772
1000976,Mitchell (WV),WV,CAPTINA,Marshall,26041,39.8297,-80.8153,2011,"C,D",8368987.36,AMERICAN ELECTRIC POWER CO INC,1.0,8368987.36
1000676,Monroe,MI,MONROE,Monroe,48161,41.8917,-83.3461,2011,"C,D",15940342.47,DTE ENERGY CO,1.0,15940342.47
1013863,Montgomery County Power Station,TX,Willis,MONTGOMERY COUNTY,77318,30.4364,-95.5215,2011,D,,ENTERGY CORP,1.0,
1000893,"Montour, LLC",PA,Danville,Montour,17821,41.0714,-76.6672,2011,"C,D",7845647.51,TALEN ENERGY CORP,1.0,7845647.51
1001469,Montville,CT,UNCASVILLE,New London,6382,41.4281,-72.1019,2011,"C,D",34488.08,ARCLIGHT ENERGY PARTNERS FUND VII LP,1.0,34488.08
1006706,Morgan Energy Center,AL,DECATUR,Morgan,35601,34.6397,-87.0639,2011,D,1390199.896,CPN MANAGEMENT LP,1.0,1390199.896
1001440,Moss Landing,CA,MOSS LANDING,Monterey,95039,36.8042,-121.7775,2011,"C,D",839403.04,Vistra Corp,1.0,839403.04
1000977,Mount Storm Power Station,WV,MOUNT STORM,Grant,26739,39.2014,-79.2667,2011,"C,D",8411683.184,DOMINION ENERGY INC,1.0,8411683.184
1001052,Mountaineer (1301),WV,NEW HAVEN,Mason,25265,38.9794,-81.9344,2011,"C,D",8332836.462,AMERICAN ELECTRIC POWER CO INC,1.0,8332836.462
1000860,Muskogee,OK,FORT GIBSON,Muskogee,74434,35.7617,-95.2847,2011,"C,D",9398906.974,OGE ENERGY CORP,1.0,9398906.974
1006566,Mustang,OK,OKLAHOMA CITY,Canadian,73127,35.4711,-97.6733,2011,"C,D",486287.0,OGE ENERGY CORP,1.0,486287.0
1000653,Mystic,MA,CHARLESTOWN,Middlesex,2129,42.3917,-71.0667,2011,"C,D",3728017.546,CONSTELLATION ENERGY CORP,1.0,3728017.546
1000991,Naughton,WY,KEMMERER,Lincoln,83101,41.7572,-110.5986,2011,D,5151009.47,BERKSHIRE HATHAWAY INC,1.0,5151009.47
1001026,Nebraska City Station,NE,NEBRASKA CITY,Otoe,68410,40.6215,-95.7765,2011,"C,D",8751488.07,OMAHA PUBLIC POWER DISTRICT,1.0,8751488.07
1001332,Neenah Energy Facility,WI,NEENAH,Winnebago,54956,44.1934,-88.5055,2011,"C,D",19316.26,ALLIANT ENERGY CORP,1.0,19316.26
1005996,New Haven Harbor Station,CT,NEW HAVEN,New Haven,6512,41.2836,-72.9042,2011,"C,D",70408.59,ARCLIGHT ENERGY PARTNERS FUND VII LP,1.0,70408.59
1000715,New Madrid Power Plant,MO,NEW MADRID,New Madrid,63869,36.5147,-89.5617,2011,"C,D",6732630.494,ASSOCIATED ELECTRIC COOPERATIVE INC,1.0,6732630.494
1001005,Newton,IL,NEWTON,Jasper,62448,38.9361,-88.2778,2011,D,7286371.764,Vistra Corp,1.0,7286371.764
1000939,Nichols Station,TX,AMARILLO,Potter,79108,35.2825,-101.7458,2011,"C,D",652113.884,XCEL ENERGY INC,1.0,652113.884
1001606,Ninemile Point,LA,WESTWEGO,Jefferson,70094,29.9472,-90.1458,2011,"C,D",2604143.252,ENTERGY CORP,1.0,2604143.252
1001270,Nissequogue Cogen,NY,STONY BROOK,Suffolk,11794,40.9168,-73.1292,2011,D,173891.456,CPN MANAGEMENT LP,1.0,173891.456
1001542,Noblesville,IN,NOBLESVILLE,Hamilton,46060,40.0969,-85.9714,2011,"C,D",154982.82,DUKE ENERGY CORP,1.0,154982.82
1006069,North Omaha Station,NE,OMAHA,Douglas,68112,41.3297,-95.9458,2011,D,3701564.302,OMAHA PUBLIC POWER DISTRICT,1.0,3701564.302
1001197,North Valmy,NV,VALMY,Humboldt,89438,40.8831,-117.1542,2011,"C,D",1859817.79,BERKSHIRE HATHAWAY INC,0.5,929908.895
1000862,Northeastern,OK,Oologah,Rogers,74053,36.4317,-95.7008,2011,"C,D",8309747.886,AMERICAN ELECTRIC POWER CO INC,1.0,8309747.886
1000922,Nueces Bay,TX,CORPUS CHRISTI,Nueces,78402,27.8182,-97.4189,2011,"C,D",861769.056,TALEN ENERGY CORP,1.0,861769.056
1000570,O W Sommers,TX,SAN ANTONIO,Bexar,78223,29.3078,-98.3244,2011,"C,D",285713.19,CPS ENERGY,1.0,285713.19
1007505,Oak Grove,TX,FRANKLIN,Robertson,77856,31.185,-96.4853,2011,"C,D",12126416.272,Vistra Corp,1.0,12126416.272
1001258,Ocean State Power,RI,HARRISVILLE,Providence,2830,42.0099,-71.6701,2011,D,322002.456,"LS Power Development, LLC",1.0,322002.456
1001271,Ocean State Power II,RI,HARRISVILLE,Providence,2830,42.0099,-71.6701,2011,D,364157.752,"LS Power Development, LLC",1.0,364157.752
1007299,Ocotillo Power Plant,AZ,TEMPE,Maricopa,85281,33.4225,-111.9122,2011,"C,D",65749.804,PINNACLE WEST CAPITAL CORP,1.0,65749.804
1001365,Odessa-Ector Generating Station,TX,ODESSA,Ector,79766,31.8378,-102.3278,2011,D,1027232.192,Vistra Corp,1.0,1027232.192
1013640,Okeechobee Clean Energy Center,FL,Okeechobee,OKEECHOBEE COUNTY,34972,27.595884,-80.78722,2011,D,,NEXTERA ENERGY INC,1.0,
1006808,Oleander Power Project,FL,COCOA,Brevard,32926,28.3661,-80.7947,2011,"C,D",212680.556,NEXTERA ENERGY INC,1.0,212680.556
1001356,Ontelaunee Energy Center,PA,READING,Berks,19605,40.4219,-75.9353,2011,"C,D",1063777.308,Vistra Corp,1.0,1063777.308
1000107,Osprey Energy Center,FL,AUBURNDALE,Polk,33823,28.0525,-81.8083,2011,D,986046.996,DUKE ENERGY CORP,1.0,986046.996
1001368,Oswald Generating Station,AR,Little Rock,Pulaski,72206,34.5923,-92.2166,2011,"C,D",320215.668,ARKANSAS ELECTRIC COOPERATIVE CORP,1.0,320215.668
1006915,Oswego Harbor Power,NY,OSWEGO,Oswego,13126,43.46,-76.53,2011,"C,D",78089.429,ARCLIGHT ENERGY PARTNERS FUND VII LP,1.0,78089.429
1000796,"Otay Mesa Energy Center, LLC",CA,SAN DIEGO,San Diego,92154,32.5733,-116.9153,2011,D,831195.52,CPN MANAGEMENT LP,1.0,831195.52
1001050,Ottumwa,IA,OTTUMWA,Wapello,52548,41.0961,-92.5556,2011,"C,D",4169223.862,ALLIANT ENERGY CORP,0.48,2001227.45376
1001050,Ottumwa,IA,OTTUMWA,Wapello,52548,41.0961,-92.5556,2011,"C,D",4169223.862,BERKSHIRE HATHAWAY INC,0.52,2167996.4082400003
1000826,Ouachita Plant,LA,STERLINGTON,Ouachita,71280,32.7056,-92.0697,2011,"C,D",496084.812,ENTERGY CORP,1.0,496084.812
1001489,P L Bartow Power Plant,FL,SAINT PETERSBURG,Pinellas,33702,27.8613,-82.6012,2011,"C,D",3030378.954,DUKE ENERGY CORP,1.0,3030378.954
1001887,PRAIRIE STATE GENERATING STATION,IL,MARISSA,WASHINGTON COUNTY,62257,38.2792,-89.667,2011,"C,D,FF",16495.288,PRAIRIE STATE ENERGY CAMPUS MANAGEMENT CO,1.0,16495.288
1000001,PSE Ferndale Generating Station,WA,FERNDALE,WHATCOM COUNTY,98248,48.828707,-122.685533,2011,D,35878.164,PUGET HOLDINGS LLC,1.0,35878.164
1004367,PUGET SOUND ENERGY - SUMAS,WA,SUMAS,WHATCOM COUNTY,98295,48.9905,-122.2733,2011,D,82301.896,PUGET HOLDINGS LLC,1.0,82301.896
1001585,Paddys Run,KY,Louisville,JEFFERSON COUNTY,40211,38.2147,-85.8453,2011,"C,D",16202.74,PPL CORP,1.0,16202.74
1005830,Paradise,KY,DRAKESBORO,Muhlenberg,42337,37.2608,-86.9783,2011,"C,D",12434526.198,US GOVERNMENT,1.0,12434526.198
1001108,Paris,WI,UNION GROVE,Kenosha,53182,42.6658,-88.0131,2011,"C,D",8833.668,WEC Energy Group Inc,1.0,8833.668
1001300,Pasadena Power Plant,TX,PASADENA,Harris,77506,29.7233,-95.1769,2011,"C,D",1509159.756,CPN MANAGEMENT LP,1.0,1509159.756
1000133,Pastoria Energy Facility,CA,LEBEC,Kern,93243,34.9556,-118.844,2011,D,1137288.684,CPN MANAGEMENT LP,1.0,1137288.684
1001048,Pawnee,CO,Brush,Morgan,80723,40.2217,-103.6803,2011,"C,D",3056591.844,XCEL ENERGY INC,1.0,3056591.844
1000151,Peno Creek Energy Center,MO,BOWLING GREEN,Pike,63334,39.3531,-91.2295,2011,D,59018.732,AMEREN CORP,1.0,59018.732
1000644,Perryman,MD,PERRYMAN,Harford,21130,39.4422,-76.2208,2011,D,53936.24,CONSTELLATION ENERGY CORP,1.0,53936.24
1007305,Perryville Power Station,LA,STERLINGTON,Ouachita,71280,32.6914,-92.0192,2011,"C,D",802943.124,ENTERGY CORP,1.0,802943.124
1001536,Petersburg,IN,PETERSBURG,Pike,47567,38.5267,-87.2525,2011,D,9760887.962,AES CORP,1.0,9760887.962
1001362,Pinckneyville Power Plant,IL,PINCKNEYVILLE,Perry,62274,38.1114,-89.3467,2011,"C,D",80264.504,AMEREN CORP,1.0,80264.504
1007025,Pine Bluff Energy Center,AR,PINE BLUFF,Jefferson,71601,34.2181,-91.9025,2011,"C,D",754356.704,CPN MANAGEMENT LP,1.0,754356.704
1011315,Pioneer Generating Station,ND,Williston,WILLIAMS COUNTY,58801,48.233527,-103.950951,2011,"C,D",,BASIN ELECTRIC POWER COOPERATIVE,1.0,
1001163,Plant H. Allen Franklin,AL,SMITHS,Lee,36877,32.6094,-85.0961,2011,"C,D",3648780.276,THE SOUTHERN CO,1.0,3648780.276
1001153,Plant Rowan County,NC,SALISBURY,Rowan,28147,35.7325,-80.6019,2011,"C,D",1026808.284,THE SOUTHERN CO,1.0,1026808.284
1006577,Plant X,TX,EARTH,Lamb,79031,34.1661,-102.4114,2011,"C,D",760131.808,XCEL ENERGY INC,1.0,760131.808
1001079,Pleasant Hill Energy Center,IA,PLEASANT HILL,Polk,50317,41.5572,-93.5242,2011,"C,D",14042.748,BERKSHIRE HATHAWAY INC,1.0,14042.748
1006933,"Pleasants Energy, LLC",WV,SAINT MARYS,Pleasants,26170,39.3328,-81.3639,2011,"C,D",92654.054,Vistra Corp,1.0,92654.054
1001100,Polk,FL,MULBERRY,Polk,33860,27.7286,-81.9897,2011,D,1636651.206,TECO ENERGY INC,1.0,1636651.206
1001484,Port Everglades,FL,FORT LAUDERDALE,Broward,33316,26.0856,-80.1253,2011,D,375235.088,NEXTERA ENERGY INC,1.0,375235.088
1006630,Port Washington Generating Station,WI,PORT WASHINGTON,Ozaukee,53074,43.3842,-87.8689,2011,"C,D",932670.192,WEC Energy Group Inc,1.0,932670.192
1000966,Possum Point Power Station,VA,DUMFRIES,Prince William,22026,38.5367,-77.2806,2011,"C,D",1264114.258,DOMINION ENERGY INC,1.0,1264114.258
1001521,Powerton,IL,PEKIN,Tazewell,61554,40.5408,-89.6786,2011,"C,D",10874589.158,NRG ENERGY INC,1.0,10874589.158
1001548,Prairie Creek,IA,CEDAR RAPIDS,Linn,52404,41.9439,-91.6386,2011,"C,D",1162310.154,ALLIANT ENERGY CORP,1.0,1162310.154
1000790,Pulliam,WI,Green Bay,Brown,54303,44.5397,-88.0083,2011,"C,D",1034111.928,WEC Energy Group Inc,1.0,1034111.928
1000181,Pyramid Generating Station,NM,LORDSBURG,Hidalgo,88045,32.2363,-108.5494,2011,"C,D",22302.366,TRI-STATE GENERATION & TRANSMISSION ASSOC INC,1.0,22302.366
1001602,R S Nelson,LA,WESTLAKE,Calcasieu,70669,30.2861,-93.2917,2011,"C,D",4994084.68,ENTERGY CORP,0.914,4564593.39752
1000959,R W Miller,TX,PALO PINTO,Palo Pinto,76484,32.6581,-98.3103,2011,D,261084.086,"LS Power Development, LLC",1.0,261084.086
1000169,Raccoon Creek Power Plant,IL,FLORA,Clay,62839,38.6996,-88.5392,2011,"C,D",23183.616,AMEREN CORP,1.0,23183.616
1006935,Red Hills Generation Facility,MS,Ackerman,Choctaw,39735,33.3761,-89.2183,2011,"C,D",2906954.268,THE SOUTHERN CO,1.0,2906954.268
1000824,Redbud Power Plant,OK,LUTHER,Oklahoma,73054,35.6853,-97.2242,2011,"C,D",2008231.412,OGE ENERGY CORP,0.51,1024198.02012
1000822,Redhawk Generating Facility,AZ,ARLINGTON,Maricopa,85322,33.33,-112.84,2011,D,1428071.308,PINNACLE WEST CAPITAL CORP,1.0,1428071.308
1001162,Remington Combustion Turbine Station,VA,REMINGTON,Fauquier,22734,38.54591,-77.77227,2011,"C,D",167688.666,DOMINION ENERGY INC,1.0,167688.666
1000809,Renaissance Power,MI,CARSON CITY,Montcalm,48811,43.1864,-84.8429,2011,"C,D",144486.066,DTE ENERGY CO,1.0,144486.066
1007887,Richland Peaking Station,OH,DEFIANCE,Defiance,43512,41.3033,-84.3386,2011,"C,D",25870.004,Vistra Corp,1.0,25870.004
1001150,Richmond County Combustion Turbine Plant,NC,HAMLET,Richmond,28345,34.8422,-79.7444,2011,"C,D",3024056.306,DUKE ENERGY CORP,1.0,3024056.306
1001333,"Rio Nogales Power Project, LP",TX,SEGUIN,Guadalupe,78155,29.5932,-97.9724,2011,D,1089461.912,CPS ENERGY,1.0,1089461.912
1007781,River Valley Generating Station,OK,PANAMA,LE FLORE COUNTY,74951,35.192139,-94.647833,2011,D,1605032.79,OGE ENERGY CORP,1.0,1605032.79
1000693,Riverside (1927),MN,MINNEAPOLIS,Hennepin,55401,45.0203,-93.2753,2011,"C,D",240488.76,XCEL ENERGY INC,1.0,240488.76
1000998,Riverside (4940),OK,JENKS,Tulsa,74037,35.9978,-95.9567,2011,"C,D",1181843.62,AMERICAN ELECTRIC POWER CO INC,1.0,1181843.62
1000136,Riverside Energy Center,WI,BELOIT,Rock,53511,42.5835,-89.0351,2011,"C,D",331278.024,ALLIANT ENERGY CORP,0.738,244483.181712
1001358,Riverside Generating Company,KY,CATLETTSBURG,Lawrence,41129,38.1933,-82.6042,2011,"C,D",51773.26,"LS Power Development, LLC",1.0,51773.26
1001485,Riviera,FL,RIVIERA BEACH,Palm Beach,33404,26.7653,-80.0528,2011,D,0.0,NEXTERA ENERGY INC,1.0,0.0
1001171,Robert P Mone,OH,CONVOY,Van Wert,45832,40.9297,-84.7392,2011,"C,D",30142.588,BUCKEYE POWER INC,1.0,30142.588
1006554,Rockford Energy Center,IL,ROCKFORD,Winnebago,61104,42.2403,-89.1025,2011,D,21331.097,"LS Power Development, LLC",1.0,21331.097
1000823,Rockford Energy Center II,IL,ROCKFORD,Winnebago,61104,42.2383,-89.1014,2011,D,15551.142,"LS Power Development, LLC",1.0,15551.142
1001322,Rockingham County Combustion Turbine,NC,REIDSVILLE,Rockingham,27320,36.3297,-79.8297,2011,D,241322.83,DUKE ENERGY CORP,1.0,241322.83
1001037,Rockport,IN,ROCKPORT,Spencer,47635,37.9256,-87.0372,2011,"C,D",15537793.096,AMERICAN ELECTRIC POWER CO INC,1.0,15537793.096
1000271,Rocky Mountain Energy Center,CO,KEENESBURG,Weld,80643,40.0911,-104.5947,2011,D,1090186.408,XCEL ENERGY INC,1.0,1090186.408
1000808,Rolling Hills Generating LLC,OH,WILKESVILLE,Vinton,45695,39.0839,-82.3328,2011,"C,D",90226.716,"LS Power Development, LLC",1.0,90226.716
1010794,Rothschild Biomass Cogeneration Plant,WI,Rothschild,MARATHON COUNTY,54474,44.888355,-89.625821,2011,"C,D",,WEC Energy Group Inc,1.0,
1000787,Roxboro Steam Electric Plant,NC,SEMORA,Person,27343,36.4833,-79.0731,2011,"D,TT",11206628.16,DUKE ENERGY CORP,1.0,11206628.16
1001035,Rush Island,MO,FESTUS,Jefferson,63028,38.1306,-90.2625,2011,"C,D",7739897.43,AMEREN CORP,1.0,7739897.43
1000501,Russell City Energy Company LLC,CA,Hayward,Alameda,94545,37.6341,-122.1326,2011,D,,CPN MANAGEMENT LP,1.0,
1006721,Sabine,TX,BRIDGE CITY,Orange,77611,30.0242,-93.875,2011,"C,D",2944753.032,ENTERGY CORP,1.0,2944753.032
1007153,Sam Seymour,TX,LA GRANGE,Fayette,78945,29.9172,-96.7506,2011,"C,D",11462089.524,LOWER COLORADO RIVER AUTHORITY,0.634,7266964.758216
1005714,San Jacinto Steam Electric Station,TX,LA PORTE,Harris,77571,29.6967,-95.0411,2011,D,657868.912,NRG ENERGY INC,1.0,657868.912
1007324,Sandy Creek Energy Station,TX,Riesel,McLennan,76682,31.4753,-96.9564,2011,"C,D",15447.692,LOWER COLORADO RIVER AUTHORITY,0.11130000000000001,1719.3281196
1006802,Sanford,FL,DEBARY,Volusia,32713,28.8419,-81.3256,2011,D,4469873.984,NEXTERA ENERGY INC,1.0,4469873.984
1006707,Santa Rosa Energy Center,FL,PACE,Santa Rosa,32571,30.5661,-87.115,2011,D,156400.116,"LS Power Development, LLC",1.0,156400.116
1000250,Santan,AZ,GILBERT,Maricopa,85296,33.3333,-111.751,2011,"C,D",1016670.872,SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT,1.0,1016670.872
1001278,"Saranac Power Partners, LP",NY,PLATTSBURGH,Clinton,12901,44.7132,-73.4557,2011,"C,D",224232.816,BERKSHIRE HATHAWAY INC,0.736,165035.352576
1000725,Sarpy County Station,NE,BELLEVUE,Sarpy,68147,41.1706,-95.9692,2011,"C,D",46469.576,OMAHA PUBLIC POWER DISTRICT,1.0,46469.576
1001208,Sayreville Power LP,NJ,SAYREVILLE,Middlesex,8872,40.439,-74.3444,2011,D,465228.176,Vistra Corp,1.0,465228.176
1001051,Scherer,GA,JULIETTE,Monroe,31046,33.0583,-83.8072,2011,D,22073646.078,OGLETHORPE POWER CORP,0.4,8829458.431200001
1001051,Scherer,GA,JULIETTE,Monroe,31046,33.0583,-83.8072,2011,D,22073646.078,NEXTERA ENERGY INC,0.0833,1838734.7182974
1001051,Scherer,GA,JULIETTE,Monroe,31046,33.0583,-83.8072,2011,D,22073646.078,THE SOUTHERN CO,0.306,6754535.699868
1000084,Seminole (136),FL,PALATKA,Putnam,32708,29.7333,-81.6339,2011,"C,D,TT",7959535.21,SEMINOLE ELECTRIC COOPERATIVE INC,1.0,7959535.21
1000861,Seminole (2956),OK,KONAWA,Seminole,74849,34.9678,-96.7242,2011,"C,D",2114071.116,OGE ENERGY CORP,1.0,2114071.116
1005737,Sewaren Generating Station,NJ,SEWAREN,Middlesex,7077,40.5564,-74.2461,2011,"C,D",75633.002,ARCLIGHT ENERGY PARTNERS FUND VII LP,1.0,75633.002
1001151,Sewell Creek Energy,GA,Cedartown,Polk,30125,33.9486,-85.2769,2011,"C,D",170856.168,OGLETHORPE POWER CORP,1.0,170856.168
1001598,Shawnee,KY,WEST PADUCAH,McCracken,42086,37.1517,-88.775,2011,D,7981969.956,US GOVERNMENT,1.0,7981969.956
1000445,Sheboygan Falls Energy Facility,WI,PLYMOUTH,Sheboygan,53073,43.7519,-87.8783,2011,"C,D",13279.652,ALLIANT ENERGY CORP,1.0,13279.652
1007179,Sheldon,NE,HALLAM,Lancaster,68368,40.5589,-96.7842,2011,"C,D",1624448.948,NEBRASKA PUBLIC POWER DISTRICT,1.0,1624448.948
1001024,Sherburne County,MN,BECKER,Sherburne,55308,45.3792,-93.8958,2011,"C,D",13188288.73,XCEL ENERGY INC,0.8441,11132234.516993
1001110,Sherman Avenue,NJ,VINELAND,Cumberland,8360,39.451,-75.0578,2011,"C,D",24489.572,CPN MANAGEMENT LP,1.0,24489.572
1000404,Silverhawk,NV,LAS VEGAS,Clark,89124,36.4078,-114.9603,2011,D,842864.7,BERKSHIRE HATHAWAY INC,1.0,842864.7
1000954,Sim Gideon,TX,BASTROP,Bastrop,78602,30.1456,-97.2708,2011,D,348095.464,LOWER COLORADO RIVER AUTHORITY,1.0,348095.464
1007202,Sioux,MO,WEST ALTON,Saint Charles,63386,38.9158,-90.2917,2011,"C,D",5102517.136,AMEREN CORP,1.0,5102517.136
1001156,Smarr Energy Facility,GA,FORSYTH,Monroe,31029,32.9856,-83.8464,2011,"C,D",64981.06,OGLETHORPE POWER CORP,1.0,64981.06
1001417,Smith Generating Facility,KY,WINCHESTER,Clark,40391,37.8824,-84.1025,2011,"C,D",321757.242,EAST KENTUCKY POWER COOPERATIVE INC,1.0,321757.242
1001025,Sooner,OK,RED ROCK,Noble,74651,36.4537,-97.0527,2011,"C,D",6687631.636,OGE ENERGY CORP,1.0,6687631.636
1001091,South Fond Du Lac,WI,FOND DU LAC,Fond du Lac,54935,43.7353,-88.4968,2011,"C,D",3523.984,ALLIANT ENERGY CORP,1.0,3523.984
1000449,South Harper Generating Station,MO,Peculiar,Cass,64078,38.6803,-94.4824,2011,D,51835.308,EVERGY INC,1.0,51835.308
1000982,South Oak Creek,WI,OAK CREEK,Milwaukee,53154,42.8457,-87.8294,2011,"C,D",5811281.932,WEC Energy Group Inc,1.0,5811281.932
1001350,"South Point Energy Center, LLC",AZ,MOHAVE VALLEY,Mohave,86440,34.8678,-114.5317,2011,"C,D",326113.592,CPN MANAGEMENT LP,1.0,326113.592
1005831,Southaven Combined Cycle,MS,SOUTHHAVEN,DeSoto,38671,34.9939,-90.039,2011,"C,D",1232254.284,US GOVERNMENT,1.0,1232254.284
1000863,Southwestern,OK,Anadarko,Caddo,73005,35.1009,-98.3524,2011,"C,D",612427.728,AMERICAN ELECTRIC POWER CO INC,1.0,612427.728
1000586,Spring Creek Energy Center,OK,Edmond,LOGAN COUNTY,73025,35.7422,-97.655,2011,"C,D",78834.008,EVERGY INC,1.0,78834.008
1007659,Springdale Generating Station (55196),PA,SPRINGDALE,Allegheny,15144,40.5447,-79.7678,2011,D,26382.552,"LS Power Development, LLC",1.0,26382.552
1007360,Springdale Generating Station (55710),PA,SPRINGDALE,Allegheny,15144,40.5456,-79.7669,2011,D,204025.692,"LS Power Development, LLC",1.0,204025.692
1001196,Springerville Generating Station,AZ,SPRINGERVILLE,Apache,85938,34.3186,-109.1636,2011,D,10479678.846,UNS ENERGY CORP,0.5,5239839.423
1001196,Springerville Generating Station,AZ,SPRINGERVILLE,Apache,85938,34.3186,-109.1636,2011,D,10479678.846,TRI-STATE GENERATION & TRANSMISSION ASSOC INC,0.25,2619919.7115
1001196,Springerville Generating Station,AZ,SPRINGERVILLE,Apache,85938,34.3186,-109.1636,2011,D,10479678.846,SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT,0.25,2619919.7115
1000678,St. Clair,MI,SAINT CLAIR HAVEN,Saint Clair,48054,42.7642,-82.4719,2011,"C,D",6198837.136,DTE ENERGY CO,1.0,6198837.136
1006116,St. Francis Power Plant,MO,CAMPBELL,Dunklin,63933,36.5852,-90.1779,2011,"C,D",317995.772,ASSOCIATED ELECTRIC COOPERATIVE INC,1.0,317995.772
1013578,St.Charles,LA,Montz,ST. CHARLES PARISH,70068,30.004648,-90.464826,2011,D,,ENTERGY CORP,1.0,
1007317,Stanton A,FL,ORLANDO,Orange,32831,28.4881,-81.1675,2011,D,712685.508,NEXTERA ENERGY INC,1.0,712685.508
1001111,State Line (MO),MO,JOPLIN,Jasper,64804,37.0659,-94.614,2011,D,769258.348,EVERGY INC,0.4,307703.3392
1007619,Stryker Creek,TX,JACKSONVILLE,Cherokee,75785,31.9381,-94.9883,2011,"C,D",198236.916,Vistra Corp,1.0,198236.916
1011465,Sun Peak Generating Station,NV,Las Vegas,CLARK COUNTY,89142,36.137174,-115.034529,2011,D,,BERKSHIRE HATHAWAY INC,1.0,
1000237,Sundance Power Plant,AZ,CASA GRANDE,Pinal,85228,32.9285,-111.5899,2011,D,71820.736,PINNACLE WEST CAPITAL CORP,1.0,71820.736
1001549,Sutherland,IA,MARSHALLTOWN,Marshall,50158,42.0472,-92.8627,2011,"C,D",580186.304,ALLIANT ENERGY CORP,1.0,580186.304
